Method,Dataset,Slice,Modality,GT,Clustering,Runtime,Status,Moran_I,ARI,NMI,cASW,cLISI,SC_Score,BioC_Score,Silhouette,DBI,CHI,BVC_Score
SpaBalance,Human_Lymph_Nodes,A1,RNA_ADT,True,leiden,40.4,OK,1.013199329097214,0.1883500218783288,0.35171010664368746,0.36207936704158783,0.9100181029143192,1.013199329097214,0.4530393996194808,,,,
SpaBalance,Human_Lymph_Nodes,A1,RNA_ADT,True,louvain,40.4,OK,1.013199329097214,0.19427315101640655,0.3527917596624144,0.36207936704158783,0.9100181029143192,1.013199329097214,0.454790595158682,,,,
SpaBalance,Human_Lymph_Nodes,A1,RNA_ADT,True,kmeans,40.4,OK,1.013199329097214,0.23736478744616327,0.33848481305958095,0.36207936704158783,0.9100181029143192,1.013199329097214,0.4619867676154128,,,,
SpaBalance,Human_Lymph_Nodes,A1,RNA_ADT,True,mclust,40.4,OK,1.013199329097214,0.23740240664993037,0.37046887703288933,0.36207936704158783,0.9100181029143192,1.013199329097214,0.4699921884096817,,,,
SpaBalance,Human_Lymph_Nodes,D1,RNA_ADT,True,leiden,33.5,OK,1.008569055762905,0.12245463814279654,0.3314355431668265,0.4661840610206127,0.919810333995612,1.008569055762905,0.4599711440814619,,,,
SpaBalance,Human_Lymph_Nodes,D1,RNA_ADT,True,louvain,33.5,OK,1.008569055762905,0.15911112669851962,0.3407190162782893,0.4661840610206127,0.919810333995612,1.008569055762905,0.4714561344982584,,,,
SpaBalance,Human_Lymph_Nodes,D1,RNA_ADT,True,kmeans,33.5,OK,1.008569055762905,0.18445795356286349,0.35395000597895176,0.4661840610206127,0.919810333995612,1.008569055762905,0.48110058863951,,,,
SpaBalance,Human_Lymph_Nodes,D1,RNA_ADT,True,mclust,33.5,OK,1.008569055762905,0.17588579435217377,0.33558165425294456,0.4661840610206127,0.919810333995612,1.008569055762905,0.4743654609053357,,,,
SpaBalance,Human_Tonsils,S1,RNA_ADT,True,leiden,47.1,OK,0.9917854750093161,0.09363217832388558,0.26437890685590876,0.5024254138115793,0.8521232853441741,0.9917854750093161,0.42813994608388695,,,,
SpaBalance,Human_Tonsils,S1,RNA_ADT,True,louvain,47.1,OK,0.9917854750093161,0.08390250589802045,0.2497461677260615,0.5024254138115793,0.8521232853441741,0.9917854750093161,0.4220493431949589,,,,
SpaBalance,Human_Tonsils,S1,RNA_ADT,True,kmeans,47.1,OK,0.9917854750093161,0.15560412560004216,0.27739416029252817,0.5024254138115793,0.8521232853441741,0.9917854750093161,0.4468867462620809,,,,
SpaBalance,Human_Tonsils,S1,RNA_ADT,True,mclust,47.1,OK,0.9917854750093161,0.15218809976021744,0.24740758351590195,0.5024254138115793,0.8521232853441741,0.9917854750093161,0.43853609560796825,,,,
SpaBalance,Human_Tonsils,S2,RNA_ADT,True,leiden,39.9,OK,0.9927656152761751,0.11963232900224607,0.2720575814070182,0.5000713189656381,0.8743426129843908,0.9927656152761751,0.4415259605898233,,,,
SpaBalance,Human_Tonsils,S2,RNA_ADT,True,louvain,39.9,OK,0.9927656152761751,0.1095533608225649,0.26834362604622153,0.5000713189656381,0.8743426129843908,0.9927656152761751,0.4380777297047038,,,,
SpaBalance,Human_Tonsils,S2,RNA_ADT,True,kmeans,39.9,OK,0.9927656152761751,0.13702202087117007,0.2585481390936424,0.5000713189656381,0.8743426129843908,0.9927656152761751,0.4424960229787103,,,,
SpaBalance,Human_Tonsils,S2,RNA_ADT,True,mclust,39.9,OK,0.9927656152761751,0.20684840894779882,0.2871466306842472,0.5000713189656381,0.8743426129843908,0.9927656152761751,0.4671022428955187,,,,
SpaBalance,Human_Tonsils,S3,RNA_ADT,True,leiden,43.2,OK,1.0066982357986554,0.05554542251130133,0.19089014642126895,0.38057907670736313,0.8466265281191249,1.0066982357986554,0.3684102934397646,,,,
SpaBalance,Human_Tonsils,S3,RNA_ADT,True,louvain,43.2,OK,1.0066982357986554,0.04853630911979593,0.18692810926413306,0.38057907670736313,0.8466265281191249,1.0066982357986554,0.3656675058026042,,,,
SpaBalance,Human_Tonsils,S3,RNA_ADT,True,kmeans,43.2,OK,1.0066982357986554,0.09531255491361405,0.19438693356734413,0.38057907670736313,0.8466265281191249,1.0066982357986554,0.37922627332686154,,,,
SpaBalance,Human_Tonsils,S3,RNA_ADT,True,mclust,43.2,OK,1.0066982357986554,0.08188915085454111,0.18979266011647986,0.38057907670736313,0.8466265281191249,1.0066982357986554,0.37472185394937724,,,,
SpaBalance,Mouse_Embryos_S1,E11,RNA_ATAC,True,leiden,34.7,OK,1.0035374247181004,0.27799715937994973,0.45694307962347047,0.5296584777534008,0.9513223587887527,1.0035374247181004,0.5539802688863934,,,,
SpaBalance,Mouse_Embryos_S1,E11,RNA_ATAC,True,louvain,34.7,OK,1.0035374247181004,0.2794981463063487,0.4642020277885646,0.5296584777534008,0.9513223587887527,1.0035374247181004,0.5561702526592667,,,,
SpaBalance,Mouse_Embryos_S1,E11,RNA_ATAC,True,kmeans,34.7,OK,1.0035374247181004,0.4706671615319707,0.5170682152364495,0.5296584777534008,0.9513223587887527,1.0035374247181004,0.6171790533276434,,,,
SpaBalance,Mouse_Embryos_S1,E11,RNA_ATAC,True,mclust,34.7,OK,1.0035374247181004,0.3437602012565117,0.4876460564318637,0.5296584777534008,0.9513223587887527,1.0035374247181004,0.5780967735576322,,,,
SpaBalance,Mouse_Embryos_S1,E13,RNA_ATAC,True,leiden,38.7,OK,1.0180952591421444,0.1215064271899143,0.3073413905253613,0.3795957863330841,0.9119450974957517,1.0180952591421444,0.4300971753860279,,,,
SpaBalance,Mouse_Embryos_S1,E13,RNA_ATAC,True,louvain,38.7,OK,1.0180952591421444,0.10180983148568226,0.2837013359387526,0.3795957863330841,0.9119450974957517,1.0180952591421444,0.4192630128133177,,,,
SpaBalance,Mouse_Embryos_S1,E13,RNA_ATAC,True,kmeans,38.7,OK,1.0180952591421444,0.10487914841180486,0.27217556719428226,0.3795957863330841,0.9119450974957517,1.0180952591421444,0.4171488998587307,,,,
SpaBalance,Mouse_Embryos_S1,E13,RNA_ATAC,True,mclust,38.7,OK,1.0180952591421444,0.10117720312829537,0.27731875356426294,0.3795957863330841,0.9119450974957517,1.0180952591421444,0.41750921013034853,,,,
SpaBalance,Mouse_Embryos_S1,E15,RNA_ATAC,True,leiden,43.9,OK,1.0184331342372872,0.33292345956701846,0.5793361753931551,0.5237723588943481,0.9482935500409682,1.0184331342372872,0.5960813859738725,,,,
SpaBalance,Mouse_Embryos_S1,E15,RNA_ATAC,True,louvain,43.9,OK,1.0184331342372872,0.3160000546509886,0.5727630661386487,0.5237723588943481,0.9482935500409682,1.0184331342372872,0.5902072574312385,,,,
SpaBalance,Mouse_Embryos_S1,E15,RNA_ATAC,True,kmeans,43.9,OK,1.0184331342372872,0.400374800575596,0.5448182666311698,0.5237723588943481,0.9482935500409682,1.0184331342372872,0.6043147440355205,,,,
SpaBalance,Mouse_Embryos_S1,E15,RNA_ATAC,True,mclust,43.9,OK,1.0184331342372872,0.314822300103623,0.5550574908384515,0.5237723588943481,0.9482935500409682,1.0184331342372872,0.5854864249693477,,,,
SpaBalance,Mouse_Embryos_S1,E18,RNA_ATAC,True,leiden,40.4,OK,1.0133119701157256,0.3260474277525041,0.5309040518880703,0.44516758993268013,0.9373871904582837,1.0133119701157256,0.5598765650078845,,,,
SpaBalance,Mouse_Embryos_S1,E18,RNA_ATAC,True,louvain,40.4,OK,1.0133119701157256,0.325748848066499,0.5359619202637773,0.44516758993268013,0.9373871904582837,1.0133119701157256,0.56106638718031,,,,
SpaBalance,Mouse_Embryos_S1,E18,RNA_ATAC,True,kmeans,40.4,OK,1.0133119701157256,0.31488046640980083,0.4861720250403815,0.44516758993268013,0.9373871904582837,1.0133119701157256,0.5459018179602865,,,,
SpaBalance,Mouse_Embryos_S1,E18,RNA_ATAC,True,mclust,40.4,OK,1.0133119701157256,0.3111297008679317,0.514194774120613,0.44516758993268013,0.9373871904582837,1.0133119701157256,0.5519698138448771,,,,
SpaBalance,Mouse_Embryos_S2,E11,RNA_ATAC,True,leiden,34.5,OK,1.0297459479323507,0.21954046627176588,0.41103833981980714,0.41230184584856033,0.9393980421829001,1.0297459479323507,0.4955696735307583,,,,
SpaBalance,Mouse_Embryos_S2,E11,RNA_ATAC,True,louvain,34.5,OK,1.0297459479323507,0.21825392122411705,0.40429174696035897,0.41230184584856033,0.9393980421829001,1.0297459479323507,0.49356138905398406,,,,
SpaBalance,Mouse_Embryos_S2,E11,RNA_ATAC,True,kmeans,34.5,OK,1.0297459479323507,0.2636077521641486,0.41785293634228465,0.41230184584856033,0.9393980421829001,1.0297459479323507,0.5082901441344734,,,,
SpaBalance,Mouse_Embryos_S2,E11,RNA_ATAC,True,mclust,34.5,OK,1.0297459479323507,0.17402975452565536,0.3735863676977711,0.41230184584856033,0.9393980421829001,1.0297459479323507,0.47482900256372174,,,,
SpaBalance,Mouse_Embryos_S2,E13,RNA_ATAC,True,leiden,38.4,OK,1.026994884074454,0.13975241757580684,0.2943733127910024,0.418113611638546,0.8898402622836608,1.026994884074454,0.435519901072254,,,,
SpaBalance,Mouse_Embryos_S2,E13,RNA_ATAC,True,louvain,38.4,OK,1.026994884074454,0.15156828808067974,0.2993829783741491,0.418113611638546,0.8898402622836608,1.026994884074454,0.43972628509425893,,,,
SpaBalance,Mouse_Embryos_S2,E13,RNA_ATAC,True,kmeans,38.4,OK,1.026994884074454,0.11474569795747767,0.25974415890650704,0.418113611638546,0.8898402622836608,1.026994884074454,0.42061093269654787,,,,
SpaBalance,Mouse_Embryos_S2,E13,RNA_ATAC,True,mclust,38.4,OK,1.026994884074454,0.07101980758633653,0.22918728090759027,0.418113611638546,0.8898402622836608,1.026994884074454,0.40204024060403337,,,,
SpaBalance,Mouse_Embryos_S2,E15,RNA_ATAC,True,leiden,37.6,OK,1.01213812257575,0.3254407180920673,0.5704745532689514,0.4907784787937999,0.9566292291156907,1.01213812257575,0.5858307448176273,,,,
SpaBalance,Mouse_Embryos_S2,E15,RNA_ATAC,True,louvain,37.6,OK,1.01213812257575,0.3189365149162372,0.5533398476957806,0.4907784787937999,0.9566292291156907,1.01213812257575,0.5799210176303771,,,,
SpaBalance,Mouse_Embryos_S2,E15,RNA_ATAC,True,kmeans,37.6,OK,1.01213812257575,0.3292100413807964,0.5378219837143816,0.4907784787937999,0.9566292291156907,1.01213812257575,0.5786099332511672,,,,
SpaBalance,Mouse_Embryos_S2,E15,RNA_ATAC,True,mclust,37.6,OK,1.01213812257575,0.33311285438216837,0.5602660620163221,0.4907784787937999,0.9566292291156907,1.01213812257575,0.5851966560769952,,,,
SpaBalance,Mouse_Embryos_S2,E18,RNA_ATAC,True,leiden,38.1,OK,1.0451844202221514,0.3551892933623664,0.538830882460053,0.4871286107227206,0.9594827629564505,1.0451844202221514,0.5851578873753976,,,,
SpaBalance,Mouse_Embryos_S2,E18,RNA_ATAC,True,louvain,38.1,OK,1.0451844202221514,0.35691457497838086,0.5295380731695253,0.4871286107227206,0.9594827629564505,1.0451844202221514,0.5832660054567693,,,,
SpaBalance,Mouse_Embryos_S2,E18,RNA_ATAC,True,kmeans,38.1,OK,1.0451844202221514,0.32337591373860164,0.5065094238880916,0.4871286107227206,0.9594827629564505,1.0451844202221514,0.5691241778264661,,,,
SpaBalance,Mouse_Embryos_S2,E18,RNA_ATAC,True,mclust,38.1,OK,1.0451844202221514,0.24324457021868154,0.48819146087336407,0.4871286107227206,0.9594827629564505,1.0451844202221514,0.5445118511928042,,,,
SpaBalance,Mouse_Spleen,Mouse_Spleen1,RNA_ADT,False,leiden,32.8,OK,1.016849903885999,,,,,1.016849903885999,,0.11173416674137115,1.648909396751723,1826.7073667604473,0.11173416674137115
